Format Version,1.23,Take Name,Beautiful_Things,Take Notes,,Capture Frame Rate,100.000702,Export Frame Rate,100.000702,Capture Start Time,2025-07-27 07.11.57.218 AM,Total Frames in Take,17990,Total Exported Frames,17990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Active 1058,Active 1058,Active 1058,Active 2048,Active 2048,Active 2048,Active 2052,Active 2052,Active 2052,Active 2304,Active 2304,Active 2304,Active 256,Active 256,Active 256,Active 288,Active 288,Active 288,Active 512,Active 512,Active 512,Active 580,Active 580,Active 580
,ID,"4228D403B2A","4228D403B2A","4228D403B2A","8008D403B2A","8008D403B2A","8008D403B2A","8048D403B2A","8048D403B2A","8048D403B2A","9008D403B2A","9008D403B2A","9008D403B2A","1008D403B2A","1008D403B2A","1008D403B2A","1208D403B2A","1208D403B2A","1208D403B2A","2008D403B2A","2008D403B2A","2008D403B2A","2448D403B2A","2448D403B2A","2448D403B2A"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11559,115.589189,-1.889030,1.027306,-21.227957,,,,5.791636,0.550373,-15.388287,5.359476,0.423377,-14.675803,,,,-3.744690,0.357407,-15.102760,-2.221142,1.023673,-21.192633,-1.876400,1.011148,-21.275181
11560,115.599189,-1.888734,1.026863,-21.228905,,,,5.827471,0.552208,-15.364437,5.368689,0.425554,-14.672208,,,,-3.784315,0.352833,-15.082615,-2.221405,1.024316,-21.192678,-1.877431,1.012007,-21.273590
11561,115.609189,-1.888695,1.027125,-21.228813,,,,5.861895,0.552906,-15.339298,5.377134,0.426136,-14.669926,,,,-3.815134,0.353398,-15.066950,-2.221074,1.023094,-21.192486,-1.878065,1.012406,-21.273712
11562,115.619188,-1.889240,1.027123,-21.228008,,,,5.896257,0.555168,-15.314613,5.385068,0.426369,-14.674314,,,,-3.845128,0.354358,-15.049086,-2.220748,1.021879,-21.192307,-1.878693,1.012804,-21.273832
11563,115.629188,-1.889793,1.027128,-21.227188,,,,5.929788,0.557007,-15.288651,5.396321,0.429038,-14.670981,,,,-3.873140,0.355614,-15.034354,-2.221013,1.023182,-21.192501,-1.877301,1.011489,-21.274519
11564,115.639188,-1.888520,1.026926,-21.228910,,,,5.963366,0.559105,-15.262947,5.407550,0.431736,-14.667605,,,,-3.902104,0.355641,-15.015744,-2.223209,1.019787,-21.190458,-1.877439,1.012094,-21.273783
11565,115.649188,-1.888812,1.026802,-21.228926,,,,5.992504,0.563450,-15.236816,5.420959,0.431286,-14.669914,,,,-3.928716,0.356679,-14.998363,-2.221257,1.023968,-21.192728,-1.877965,1.012250,-21.273926
11566,115.659188,-1.889095,1.026737,-21.228928,,,,6.022393,0.564090,-15.209806,5.435365,0.432795,-14.666039,,,,-3.953561,0.355896,-14.978332,-2.221160,1.023269,-21.192419,-1.877092,1.011812,-21.274601
11567,115.669188,-1.889055,1.027241,-21.228100,,,,6.052246,0.564794,-15.182847,5.449257,0.435611,-14.663791,,,,-3.978306,0.356284,-14.958787,-2.221196,1.023867,-21.192602,-1.876212,1.011376,-21.275267
11568,115.679188,-1.888753,1.026822,-21.228804,,,,6.079993,0.564500,-15.154409,5.465325,0.437000,-14.660964,,,,-4.001712,0.355372,-14.937869,-2.221103,1.023265,-21.192472,-1.877793,1.012077,-21.273830
11569,115.689188,-1.888586,1.026958,-21.228872,,,,6.106751,0.565492,-15.126886,5.482232,0.438322,-14.655335,,,,-4.024273,0.354329,-14.915982,-2.221210,1.023773,-21.192667,-1.877661,1.012062,-21.273733
11570,115.699188,-1.888422,1.027102,-21.228937,,,,6.132739,0.564376,-15.097980,5.499222,0.440482,-14.649693,,,,-4.046838,0.353299,-14.894049,-2.221117,1.023718,-21.192587,-1.877098,1.011635,-21.274488
11571,115.709188,-1.889216,1.027043,-21.228111,,,,6.157761,0.564344,-15.070326,5.517560,0.443106,-14.642217,,,,-4.067653,0.351046,-14.870523,-2.220943,1.022976,-21.192455,-1.876529,1.011209,-21.275246
11572,115.719188,-1.888682,1.026888,-21.228788,,,,6.182057,0.564039,-15.042003,5.535373,0.443978,-14.634125,,,,-4.086894,0.349780,-14.846320,-2.221125,1.023774,-21.192568,-1.877524,1.011892,-21.273750
11573,115.729188,-1.888822,1.026859,-21.228899,,,,6.206861,0.565746,-15.014786,5.553237,0.444881,-14.625869,,,,-4.106122,0.348541,-14.822081,-2.220996,1.023510,-21.192526,-1.877616,1.012099,-21.273748
11574,115.739188,-1.889148,1.027257,-21.228092,,,,6.229144,0.564630,-14.986253,5.573155,0.446779,-14.613821,,,,-4.123492,0.346646,-14.794481,-2.220869,1.023253,-21.192480,-1.877707,1.012307,-21.273750
11575,115.749188,-1.889484,1.027661,-21.227282,,,,6.250730,0.563790,-14.957830,5.592039,0.447373,-14.601421,,,,-4.140631,0.345937,-14.767716,-2.221560,1.024110,-21.192682,-1.877155,1.011452,-21.274490
11576,115.759187,-1.888867,1.026803,-21.228844,,,,6.272295,0.563007,-14.929430,5.611097,0.448567,-14.588531,,,,-4.157843,0.344769,-14.740265,-2.223276,1.019946,-21.190636,-1.877413,1.012169,-21.273796
11577,115.769187,-1.888896,1.026799,-21.228844,,,,6.289949,0.561117,-14.899857,5.630598,0.448001,-14.572316,,,,-4.175440,0.343536,-14.711797,-2.221167,1.023660,-21.192595,-1.877773,1.012178,-21.273766
11578,115.779187,-1.888936,1.026817,-21.228838,,,,6.308691,0.559789,-14.870090,5.651164,0.447766,-14.553752,,,,-4.192358,0.342574,-14.682056,-2.221039,1.023543,-21.192678,-1.876685,1.011521,-21.274494
11579,115.789187,-1.889218,1.027085,-21.228024,,,,6.327422,0.558528,-14.840325,5.671156,0.447797,-14.534265,,,,-4.208559,0.341722,-14.652138,-2.220728,1.022885,-21.192362,-1.875591,1.010865,-21.275221
11580,115.799187,-1.888944,1.026751,-21.228970,,,,6.341454,0.557831,-14.811961,5.691385,0.448389,-14.513638,,,,-4.224141,0.341756,-14.622381,-2.221176,1.023623,-21.192572,-1.877384,1.011875,-21.273819
11581,115.809187,-1.888726,1.026942,-21.228865,,,,6.356872,0.557325,-14.782778,5.710930,0.449295,-14.490393,,,,-4.240251,0.342054,-14.591523,-2.221042,1.023704,-21.192608,-1.877899,1.012354,-21.273760
11582,115.819187,-1.888515,1.027139,-21.228752,,,,6.371120,0.556818,-14.753847,5.731271,0.449785,-14.467041,,,,-4.256345,0.342379,-14.560618,-2.221062,1.023498,-21.192562,-1.876861,1.011360,-21.274553
11583,115.829187,-1.889358,1.027158,-21.228075,,,,6.384612,0.556521,-14.725619,5.751407,0.450429,-14.441713,,,,-4.269810,0.342059,-14.527465,-2.221258,1.023992,-21.192703,-1.875813,1.010370,-21.275347
11584,115.839187,-1.888749,1.027041,-21.228642,,,,6.397681,0.556303,-14.697227,5.771308,0.451608,-14.414965,,,,-4.284891,0.342678,-14.494180,-2.220877,1.023385,-21.192556,-1.877628,1.012055,-21.273750
11585,115.849187,-1.888917,1.026800,-21.228937,,,,6.407064,0.558463,-14.664345,5.791142,0.452796,-14.388221,,,,-4.299905,0.343326,-14.460867,-2.221213,1.023651,-21.192579,-1.877474,1.011904,-21.273714
11586,115.859187,-1.889241,1.027329,-21.227987,,,,6.418088,0.557189,-14.638230,5.811601,0.454854,-14.357467,,,,-4.311465,0.344290,-14.425623,-2.221557,1.023927,-21.192604,-1.877318,1.011756,-21.273684
11587,115.869187,-1.889573,1.027863,-21.227037,,,,6.429151,0.556963,-14.611651,5.832763,0.456353,-14.325744,,,,-4.324559,0.345988,-14.389866,-2.221174,1.023352,-21.192492,-1.876910,1.011360,-21.274532
11588,115.879187,-1.888753,1.026814,-21.228765,,,,6.440213,0.556779,-14.585106,5.853880,0.457908,-14.294031,,,,-4.336702,0.348015,-14.354657,-2.223030,1.020113,-21.190775,-1.877588,1.012113,-21.273752
11589,115.889187,-1.888678,1.026929,-21.229002,,,,6.447881,0.556330,-14.560579,5.873721,0.460636,-14.260463,,,,-4.349407,0.350142,-14.318663,-2.221085,1.023402,-21.192619,-1.877743,1.012071,-21.273834
11590,115.899186,-1.888603,1.027050,-21.229227,,,,6.456434,0.556273,-14.535233,5.894164,0.462861,-14.226936,,,,-4.361143,0.352886,-14.282164,-2.221267,1.024112,-21.192755,-1.876833,1.011602,-21.274601
11591,115.909186,-1.889085,1.027235,-21.228090,,,,6.464987,0.556244,-14.509912,5.915101,0.466609,-14.193047,,,,-4.373089,0.355679,-14.246041,-2.221100,1.023540,-21.192566,-1.875924,1.011136,-21.275368
11592,115.919186,-1.888617,1.026875,-21.228846,,,,6.471817,0.555457,-14.485697,5.936558,0.469274,-14.157554,,,,-4.384951,0.358185,-14.208455,-2.221062,1.023426,-21.192482,-1.877297,1.012013,-21.273878
11593,115.929186,-1.888907,1.026896,-21.228872,,,,6.478541,0.556208,-14.461168,5.956173,0.473883,-14.121669,,,,-4.395276,0.361650,-14.172004,-2.221269,1.023960,-21.192776,-1.877903,1.012143,-21.273832
11594,115.939186,-1.889205,1.026932,-21.228897,,,,6.484788,0.555452,-14.436763,5.977752,0.478056,-14.084846,,,,-4.405942,0.364678,-14.135030,-2.220977,1.023540,-21.192562,-1.876706,1.011613,-21.274708
11595,115.949186,-1.889158,1.027278,-21.228121,,,,6.490489,0.555929,-14.412448,5.998926,0.483037,-14.048094,,,,-4.416237,0.370403,-14.096924,-2.221046,1.023418,-21.192579,-1.875513,1.011085,-21.275589
11596,115.959186,-1.888853,1.026839,-21.228998,,,,6.495721,0.556404,-14.388308,6.020098,0.489131,-14.010660,,,,-4.425665,0.374875,-14.057491,-2.221007,1.023235,-21.192554,-1.877862,1.012192,-21.273878
11597,115.969186,-1.888711,1.026754,-21.228941,,,,6.501249,0.556570,-14.364703,6.041199,0.495245,-13.973224,,,,-4.435113,0.379381,-14.017987,-2.220901,1.023296,-21.192583,-1.877656,1.012157,-21.273970
11598,115.979186,-1.889161,1.027380,-21.228254,,,,6.503119,0.555258,-14.340787,6.062886,0.502340,-13.935363,,,,-4.442387,0.385675,-13.978943,-2.220802,1.023367,-21.192616,-1.877446,1.012122,-21.274059
11599,115.989186,-1.889612,1.028009,-21.227562,,,,6.506140,0.555828,-14.317406,6.084955,0.509181,-13.896755,,,,-4.450020,0.391222,-13.938066,-2.221183,1.023537,-21.192686,-1.877123,1.011539,-21.274714
11600,115.999186,-1.888721,1.027050,-21.228830,,,,6.509182,0.556432,-14.294017,6.106952,0.516009,-13.858077,,,,-4.456248,0.398633,-13.895833,-2.223243,1.020102,-21.190704,-1.877707,1.012134,-21.273863
11601,116.009186,-1.888789,1.026891,-21.228926,,,,6.511545,0.557175,-14.270398,6.127473,0.525360,-13.822722,,,,-4.462232,0.405392,-13.852272,-2.221112,1.023505,-21.192684,-1.877879,1.012265,-21.273790
11602,116.019186,-1.888861,1.026743,-21.229010,,,,6.514065,0.558656,-14.246835,6.149145,0.535066,-13.785567,,,,-4.467598,0.413203,-13.808398,-2.220985,1.023534,-21.192587,-1.877013,1.011760,-21.274563
11603,116.029186,-1.889194,1.027199,-21.228205,,,,6.516605,0.560168,-14.223266,6.169930,0.544346,-13.748098,,,,-4.473599,0.419728,-13.764938,-2.221084,1.023431,-21.192675,-1.876142,1.011258,-21.275330
11604,116.039186,-1.888732,1.026862,-21.228945,,,,6.517175,0.560511,-14.200031,6.191395,0.552647,-13.712746,,,,-4.476849,0.427976,-13.720471,-2.221050,1.023709,-21.192610,-1.877631,1.012210,-21.273838
11605,116.049185,-1.888762,1.026880,-21.229019,,,,6.518728,0.561657,-14.176880,6.212006,0.562468,-13.677405,,,,-4.480249,0.435640,-13.675150,-2.221272,1.023648,-21.192738,-1.877850,1.012085,-21.273750
11606,116.059185,-1.888800,1.026901,-21.229088,,,,6.519617,0.562483,-14.153355,6.232279,0.572142,-13.642625,,,,-4.483566,0.443403,-13.629778,-2.220909,1.023451,-21.192577,-1.876796,1.011609,-21.274504
11607,116.069185,-1.889136,1.027217,-21.228064,,,,6.520480,0.564263,-14.130800,6.252809,0.582668,-13.606826,,,,-4.488074,0.450338,-13.583012,-2.221162,1.023559,-21.192629,-1.875740,1.011136,-21.275255
11608,116.079185,-1.888879,1.027052,-21.228825,,,,6.520962,0.564816,-14.106837,6.272691,0.591841,-13.573133,,,,-4.492591,0.457480,-13.536871,-2.220998,1.023968,-21.192673,-1.877641,1.012431,-21.273682
11609,116.089185,-1.888669,1.026877,-21.228914,,,,6.520916,0.566000,-14.083952,6.292509,0.601010,-13.539515,,,,-4.496999,0.464712,-13.490702,-2.220935,1.023507,-21.192724,-1.877749,1.012011,-21.273800
11610,116.099185,-1.889166,1.027207,-21.228125,,,,6.520054,0.566965,-14.059924,6.311751,0.611522,-13.504803,,,,-4.506824,0.468879,-13.444061,-2.220876,1.023052,-21.192764,-1.877860,1.011593,-21.273928
11611,116.109185,-1.889664,1.027540,-21.227339,,,,6.518671,0.567592,-14.035622,6.330974,0.620599,-13.472408,,,,-4.511806,0.474581,-13.397035,-2.220878,1.023067,-21.192553,-1.876982,1.011550,-21.274506
11612,116.119185,-1.888654,1.026776,-21.228827,,,,6.517312,0.568257,-14.011299,6.350139,0.629695,-13.440080,,,,-4.517710,0.479227,-13.349133,-2.223055,1.019799,-21.190657,-1.877501,1.011976,-21.273836
11613,116.129185,-1.888749,1.026890,-21.228973,,,,6.514668,0.568122,-13.987438,6.367640,0.638309,-13.408968,,,,-4.524932,0.484535,-13.300403,-2.221159,1.023966,-21.192822,-1.877765,1.012221,-21.273859
11614,116.139185,-1.888847,1.027009,-21.229124,,,,6.511417,0.567690,-13.962801,6.385898,0.647720,-13.376868,,,,-4.531844,0.489988,-13.251709,-2.221208,1.023796,-21.192694,-1.876719,1.011436,-21.274607
11615,116.149185,-1.889128,1.027123,-21.228191,,,,6.508187,0.567291,-13.938132,6.403942,0.657289,-13.345134,,,,-4.539900,0.495325,-13.201575,-2.221161,1.023843,-21.192736,-1.875672,1.010652,-21.275347
11616,116.159185,-1.888711,1.026917,-21.228863,,,,6.505061,0.568772,-13.914005,6.420811,0.664799,-13.315580,,,,-4.549926,0.499292,-13.151849,-2.221058,1.023829,-21.192711,-1.877246,1.011887,-21.273788
11617,116.169185,-1.888783,1.026926,-21.228966,,,,6.500352,0.567704,-13.888593,6.437572,0.671769,-13.284910,,,,-4.558807,0.505812,-13.101870,-2.221337,1.023802,-21.192841,-1.877646,1.011901,-21.273825
11618,116.179185,-1.888861,1.026939,-21.229065,,,,6.495490,0.566672,-13.862898,6.453912,0.678774,-13.255132,,,,-4.567464,0.512444,-13.051867,-2.221161,1.023733,-21.192656,-1.876620,1.011386,-21.274593
11619,116.189184,-1.889008,1.027134,-21.228167,,,,6.493532,0.564477,-13.838024,6.469615,0.685902,-13.224057,,,,-4.581192,0.517938,-13.001217,-2.221331,1.023669,-21.192709,-1.875594,1.010872,-21.275354
11620,116.199184,-1.888808,1.026784,-21.228979,,,,6.487555,0.563590,-13.811530,6.484008,0.691448,-13.195367,,,,-4.592565,0.524366,-12.949759,-2.220865,1.023102,-21.192488,-1.877686,1.012197,-21.273752
11621,116.209184,-1.888711,1.026894,-21.228931,,,,6.482235,0.563130,-13.784688,6.498374,0.696987,-13.166737,,,,-4.603683,0.530918,-12.898267,-2.221000,1.023316,-21.192520,-1.877462,1.011876,-21.273781
11622,116.219184,-1.889184,1.027301,-21.228128,,,,6.476181,0.562460,-13.757563,6.513930,0.703268,-13.134115,,,,-4.618460,0.536214,-12.850427,-2.221142,1.023540,-21.192553,-1.877238,1.011557,-21.273815
11623,116.229184,-1.889661,1.027708,-21.227327,,,,6.469831,0.562307,-13.730067,6.525505,0.706336,-13.107827,,,,-4.632617,0.542066,-12.800360,-2.221210,1.023248,-21.192539,-1.877017,1.011551,-21.274601
11624,116.239184,-1.888784,1.026840,-21.228968,,,,6.463470,0.562191,-13.702532,6.537091,0.709377,-13.081527,,,,-4.648610,0.547552,-12.751868,-2.222889,1.019835,-21.190811,-1.877632,1.012121,-21.273832
11625,116.249184,-1.888585,1.026817,-21.228956,,,,6.456513,0.559996,-13.672229,6.549822,0.714746,-13.049352,,,,-4.663797,0.553450,-12.703174,-2.220861,1.023299,-21.192629,-1.877714,1.012321,-21.273777
11626,116.259184,-1.888399,1.026809,-21.228930,,,,6.450066,0.559792,-13.642567,6.559292,0.716359,-13.023796,,,,-4.680717,0.559416,-12.654597,-2.221059,1.023717,-21.192713,-1.876900,1.011449,-21.274612
11627,116.269184,-1.889089,1.027200,-21.228239,,,,6.443623,0.559634,-13.612860,6.570950,0.718373,-12.992025,,,,-4.697652,0.566184,-12.606668,-2.221349,1.024043,-21.192707,-1.876085,1.010578,-21.275446
11628,116.279184,-1.888582,1.026987,-21.229160,,,,6.436672,0.558185,-13.582813,6.579230,0.720966,-12.964807,,,,-4.716320,0.572000,-12.560447,-2.221029,1.023623,-21.192606,-1.877429,1.011959,-21.273699
11629,116.289184,-1.888655,1.026983,-21.229136,,,,6.429792,0.557581,-13.552361,6.587458,0.722236,-12.938168,,,,-4.735438,0.578464,-12.514852,-2.221262,1.023908,-21.192749,-1.877617,1.012256,-21.273746
11630,116.299184,-1.888738,1.026993,-21.229097,,,,6.423192,0.557680,-13.522231,6.593000,0.719236,-12.912582,,,,-4.754053,0.585023,-12.468873,-2.221076,1.023611,-21.192495,-1.876894,1.011669,-21.274555
11631,116.309184,-1.889127,1.027238,-21.228100,,,,6.416721,0.556841,-13.490680,6.599889,0.720132,-12.885250,,,,-4.772570,0.590502,-12.425529,-2.220987,1.023201,-21.192551,-1.876168,1.011084,-21.275354
11632,116.319184,-1.888740,1.026829,-21.228907,,,,6.410331,0.556204,-13.459280,6.606393,0.720230,-12.856652,,,,-4.790944,0.596257,-12.381945,-2.221076,1.023900,-21.192745,-1.877631,1.012197,-21.273766
11633,116.329183,-1.888679,1.026873,-21.228781,,,,6.404745,0.556722,-13.430281,6.612881,0.720325,-12.828131,,,,-4.809238,0.602083,-12.338407,-2.221143,1.023522,-21.192558,-1.877587,1.012003,-21.273836
11634,116.339183,-1.889127,1.027249,-21.228178,,,,6.396187,0.554066,-13.394253,6.617927,0.722968,-12.796111,,,,-4.831112,0.605683,-12.299158,-2.221219,1.023157,-21.192364,-1.877541,1.011812,-21.273911
11635,116.349183,-1.889570,1.027618,-21.227577,,,,6.389956,0.552876,-13.362171,6.622223,0.722307,-12.768062,,,,-4.850097,0.611920,-12.257955,-2.221132,1.023346,-21.192575,-1.877096,1.011698,-21.274780
11636,116.359183,-1.888750,1.026873,-21.228970,,,,6.383698,0.551697,-13.329964,6.626538,0.721684,-12.740032,,,,-4.869805,0.617068,-12.218237,-2.223260,1.019575,-21.190578,-1.877774,1.012142,-21.273766
11637,116.369183,-1.888683,1.026933,-21.228985,,,,6.378340,0.551895,-13.298592,6.629104,0.720320,-12.712914,,,,-4.889922,0.622140,-12.180036,-2.221225,1.024145,-21.192766,-1.877710,1.012306,-21.273754
11638,116.379183,-1.888622,1.027000,-21.228983,,,,6.372800,0.550404,-13.266014,6.631721,0.719338,-12.685359,,,,-4.909341,0.627627,-12.141796,-2.221195,1.023637,-21.192705,-1.876948,1.011534,-21.274633
11639,116.389183,-1.889162,1.027242,-21.228136,,,,6.367234,0.548897,-13.233276,6.634769,0.717685,-12.658332,,,,-4.928603,0.632889,-12.105109,-2.221232,1.023674,-21.192677,-1.876186,1.010763,-21.275507
11640,116.399183,-1.888728,1.026863,-21.228983,,,,6.361813,0.548191,-13.201298,6.636964,0.717094,-12.631443,,,,-4.946653,0.637587,-12.068856,-2.221075,1.023653,-21.192694,-1.877553,1.012197,-21.273851
11641,116.409183,-1.888876,1.026767,-21.229036,,,,6.356279,0.545456,-13.167130,6.638872,0.715384,-12.604407,,,,-4.964925,0.642584,-12.034266,-2.220953,1.023271,-21.192621,-1.877898,1.012233,-21.273788
11642,116.419183,-1.889031,1.026678,-21.229084,,,,6.351332,0.545097,-13.136051,6.640518,0.714271,-12.577836,,,,-4.983152,0.647600,-11.999753,-2.221432,1.024251,-21.192799,-1.877136,1.011765,-21.274593
11643,116.429183,-1.889176,1.027153,-21.228031,,,,6.346678,0.543995,-13.104065,6.641906,0.713097,-12.551507,,,,-4.999567,0.652314,-11.968196,-2.221076,1.023554,-21.192657,-1.876372,1.011296,-21.275400
11644,116.439183,-1.888831,1.026905,-21.228844,,,,6.342028,0.542725,-13.072372,6.643059,0.710982,-12.525727,,,,-5.015879,0.656222,-11.937861,-2.221050,1.023389,-21.192564,-1.877923,1.012355,-21.273760
11645,116.449183,-1.888709,1.027035,-21.228794,,,,6.337431,0.542877,-13.040848,6.644234,0.708896,-12.499968,,,,-5.032162,0.660150,-11.907607,-2.221414,1.024060,-21.192772,-1.877789,1.012154,-21.273775
11646,116.459183,-1.889225,1.027297,-21.228056,,,,6.333463,0.541428,-13.008965,6.644496,0.707812,-12.474803,,,,-5.047518,0.663683,-11.877631,-2.221785,1.024739,-21.192993,-1.877650,1.011954,-21.273785
11647,116.469182,-1.889736,1.027559,-21.227333,,,,6.328928,0.540146,-12.976295,6.645367,0.706655,-12.449802,,,,-5.062784,0.666714,-11.849853,-2.221239,1.023508,-21.192610,-1.877062,1.011727,-21.274479
11648,116.479182,-1.888742,1.026922,-21.228771,,,,6.324378,0.538876,-12.943512,6.646255,0.705532,-12.424811,,,,-5.077693,0.669766,-11.821263,-2.223065,1.019987,-21.190699,-1.877707,1.012076,-21.273989
11649,116.489182,-1.888815,1.026881,-21.228743,,,,6.321350,0.538445,-12.912502,6.647912,0.702424,-12.400363,,,,-5.092172,0.671174,-11.795259,-2.220840,1.023232,-21.192568,-1.877945,1.012558,-21.274145
11650,116.499182,-1.888896,1.026852,-21.228701,,,,6.322359,0.550971,-12.902489,6.649219,0.701281,-12.376175,,,,-5.106956,0.674035,-11.769038,-2.221076,1.023817,-21.192650,-1.877116,1.011800,-21.274979
11651,116.509182,-1.889239,1.027281,-21.228157,,,,6.318716,0.548689,-12.870263,6.650758,0.698306,-12.352261,,,,-5.121704,0.676262,-11.742929,-2.220992,1.023432,-21.192642,-1.876282,1.011046,-21.275799
11652,116.519182,-1.888680,1.026886,-21.228962,,,,6.315368,0.548314,-12.838888,6.652362,0.696406,-12.328661,,,,-5.136143,0.677572,-11.717669,-2.221038,1.023534,-21.192575,-1.877785,1.012246,-21.273895
11653,116.529182,-1.888755,1.026972,-21.229130,,,,6.312534,0.547198,-12.808235,6.654374,0.693969,-12.304837,,,,-5.151561,0.679422,-11.691819,-2.221174,1.023997,-21.192673,-1.877757,1.012306,-21.273869
11654,116.539182,-1.888835,1.027065,-21.229296,,,,6.309740,0.544496,-12.776497,6.656355,0.690798,-12.281450,,,,-5.166934,0.681300,-11.666024,-2.221113,1.023613,-21.192654,-1.876986,1.011630,-21.274738
11655,116.549182,-1.889138,1.027237,-21.228189,,,,6.307102,0.542947,-12.746250,6.658664,0.687566,-12.259098,,,,-5.181417,0.680653,-11.642596,-2.221264,1.023992,-21.192669,-1.876210,1.010955,-21.275602
11656,116.559182,-1.889014,1.026865,-21.228828,,,,6.304715,0.541486,-12.715770,6.660943,0.684090,-12.235648,,,,-5.196594,0.680673,-11.618335,-2.221052,1.023650,-21.192669,-1.877707,1.012301,-21.273874
11657,116.569182,-1.888816,1.026872,-21.228859,,,,6.301950,0.538348,-12.684257,6.663233,0.680645,-12.212210,,,,-5.211735,0.680659,-11.594090,-2.221150,1.023634,-21.192699,-1.877692,1.012090,-21.273926
11658,116.579182,-1.889167,1.027139,-21.228226,,,,6.299791,0.536321,-12.654520,6.666267,0.677033,-12.190512,,,,-5.228059,0.680522,-11.568329,-2.221249,1.023618,-21.192732,-1.877677,1.011880,-21.273970
11659,116.589182,-1.889522,1.027404,-21.227591,,,,6.296850,0.532502,-12.623078,6.669425,0.672629,-12.168012,,,,-5.242695,0.678001,-11.544528,-2.221178,1.023477,-21.192520,-1.877193,1.011731,-21.274651
11660,116.599182,-1.888815,1.026907,-21.228903,,,,6.293902,0.528686,-12.591532,6.672597,0.668258,-12.145517,,,,-5.259411,0.676696,-11.519161,-2.222825,1.019449,-21.190582,-1.877736,1.012196,-21.273943
11661,116.609182,-1.888829,1.026941,-21.229071,,,,6.291003,0.519346,-12.554298,6.675456,0.663139,-12.122313,,,,-5.276393,0.673568,-11.493349,-2.221133,1.023847,-21.192631,-1.877910,1.012337,-21.273909
11662,116.619181,-1.888852,1.026986,-21.229225,,,,6.288157,0.514145,-12.522800,6.678872,0.657853,-12.100226,,,,-5.294398,0.669868,-11.467057,-2.221076,1.023437,-21.192640,-1.876998,1.011604,-21.274746
11663,116.629181,-1.889302,1.027068,-21.228237,,,,6.285299,0.508959,-12.491226,6.683009,0.652829,-12.077658,,,,-5.312664,0.665969,-11.441237,-2.221032,1.023682,-21.192713,-1.876082,1.010872,-21.275578
11664,116.639181,-1.888587,1.026886,-21.229059,,,,6.282578,0.503455,-12.460982,6.687379,0.647148,-12.055804,,,,-5.331846,0.661778,-11.415569,-2.221041,1.023548,-21.192617,-1.877771,1.012104,-21.273811
11665,116.649181,-1.888789,1.026865,-21.228968,,,,6.279718,0.498616,-12.430855,6.691241,0.640849,-12.034100,,,,-5.351052,0.655654,-11.389294,-2.220856,1.023345,-21.192585,-1.877714,1.012180,-21.273729
11666,116.659181,-1.888999,1.026857,-21.228872,,,,6.276150,0.492116,-12.399884,6.696034,0.634935,-12.011657,,,,-5.370255,0.649580,-11.363042,-2.221121,1.023882,-21.192720,-1.877052,1.011649,-21.274597
11667,116.669181,-1.888961,1.027078,-21.228140,,,,6.273519,0.486656,-12.369765,6.700899,0.627962,-11.990858,,,,-5.391911,0.644398,-11.338371,-2.221351,1.024171,-21.192745,-1.876388,1.011118,-21.275463
11668,116.679181,-1.888685,1.026981,-21.228939,,,,6.270644,0.478987,-12.338544,6.706044,0.620756,-11.968430,,,,-5.412817,0.638800,-11.313961,-2.221050,1.023950,-21.192680,-1.877780,1.012266,-21.273838
11669,116.689181,-1.888775,1.026843,-21.228838,,,,6.267663,0.472825,-12.308298,6.711195,0.613587,-11.946009,,,,-5.433718,0.633206,-11.289557,-2.221119,1.023824,-21.192627,-1.877771,1.012210,-21.273920
11670,116.699181,-1.888939,1.027140,-21.228167,,,,6.264744,0.466739,-12.278154,6.717200,0.606745,-11.926562,,,,-5.458611,0.625602,-11.265626,-2.221198,1.023703,-21.192579,-1.877766,1.012159,-21.274002
11671,116.709181,-1.889113,1.027443,-21.227484,,,,6.261736,0.459625,-12.247012,6.722425,0.598995,-11.906352,,,,-5.480987,0.617570,-11.241830,-2.221249,1.023524,-21.192507,-1.876894,1.011523,-21.274582
11672,116.719181,-1.888745,1.026879,-21.228811,,,,6.258719,0.452510,-12.215794,6.727668,0.591281,-11.886150,,,,-5.502144,0.609844,-11.219353,-2.222826,1.019747,-21.190697,-1.877557,1.012165,-21.273884
11673,116.729181,-1.888698,1.026760,-21.228998,,,,6.257013,0.446205,-12.185642,6.733288,0.585030,-11.865572,,,,-5.524469,0.601591,-11.196055,-2.220956,1.023377,-21.192575,-1.877748,1.012125,-21.273720
11674,116.739181,-1.888659,1.026657,-21.229179,,,,6.254189,0.440016,-12.155878,6.738625,0.578467,-11.844773,,,,-5.548109,0.594650,-11.174006,-2.221195,1.023540,-21.192583,-1.877094,1.011575,-21.274601
